dataset,sample,poisson_ratio,matrix_error,action_error,rayleigh_error,rigid_residual,affine_residual,symmetry_residual,psd_violation,modal_share_1,modal_share_2,modal_share_3,modal_share_4,modal_share_5
independent-mesh hold-out,212,0.28,0.00012780818496815072,0.00014848420118446194,0.0007363946953173998,2.4038340099805903e-16,2.4043147464108638e-08,0.0,0.0,0.9518563399324648,0.8449856097186572,0.12197703530225312,0.0652513409626595,0.01589473782162306
independent-mesh hold-out,213,0.32,0.00013799731617904678,0.00011364801216069574,0.0007249595398111689,1.8665747550338562e-16,2.6912447072151656e-08,0.0,0.0,0.9914436919374083,0.9412099080368884,0.0457419368412492,0.01998574019283041,0.0016599348450124652
independent-mesh hold-out,214,0.36,0.0001219840590902278,0.00011216499795232174,0.0006403359104625845,1.4751879436040055e-16,2.4626887727331856e-08,0.0,0.0,0.974187562971934,0.9538571523835128,0.04114661681091971,0.02768866654368398,0.003094910661698638
independent-mesh hold-out,215,0.40,6.511055876454404e-05,5.7585091659008405e-05,0.00041944640902031227,2.632320188296177e-16,2.2097089266708852e-08,0.0,0.0,0.9982251270515509,0.9969217236838623,0.0026505004090865763,0.002134738460192033,6.9329812575836e-05
independent-mesh hold-out,216,0.20,8.488715770840592e-05,0.0001079859123377095,0.00045686142017685086,1.608980361956988e-16,2.263071722774342e-08,0.0,0.0,0.999477958146763,0.997946563455359,0.0012110543228863377,0.001108095287245862,0.00025571272265799747
independent-mesh hold-out,217,0.24,7.415242959744605e-05,7.312064590299089e-05,0.00036134166998236293,1.3147795593983325e-16,3.4402080149188725e-08,0.0,0.0,0.9835203255836186,0.9425879181971304,0.04220372192417501,0.027526734316934594,0.004173490215158581
independent-mesh hold-out,218,0.28,0.0002537923455326432,0.0002920575081374973,0.0012130721915377734,1.295415987612421e-16,2.984203225565328e-08,0.0,0.0,0.9328262977597821,0.8972104136950838,0.09677496916024844,0.058603174909572404,0.014502950109374553
independent-mesh hold-out,219,0.32,7.588508719738749e-05,7.723464634431406e-05,0.0004031798811343535,2.2876426625614366e-16,2.846072333925497e-08,0.0,0.0,0.9984780123848755,0.9976716912651371,0.002368373805981215,0.001329666828434862,0.0001519748751021333
independent-mesh hold-out,220,0.36,7.731730037281151e-05,6.769267544818748e-05,0.00044446599591256315,2.188550477329946e-16,2.1953008900723537e-08,0.0,0.0,0.9625333401443669,0.8712443499320657,0.11516922479042731,0.047690607069321385,0.003386450569774976
independent-mesh hold-out,221,0.40,0.0001258938081109939,0.00011861392801166302,0.000906487311001634,1.2456841052758045e-16,2.8512868003348916e-08,0.0,0.0,0.9820646148376065,0.9550590710709652,0.041526601915769915,0.020557717583682574,0.000882089817546847
independent-mesh hold-out,222,0.20,0.0001926222298908642,0.0002088822730160747,0.0008384631392429694,1.5476170172239734e-16,2.9518782806692055e-08,0.0,0.0,0.9546976209948118,0.8727024550117516,0.11424780025823347,0.0303866734654659,0.02797029702409308
independent-mesh hold-out,223,0.24,0.00015179414726714847,0.00019121894574051628,0.0007239927555298338,1.969250569057943e-16,2.7835862930528685e-08,0.0,0.0,0.9831445221364432,0.9707097133738365,0.026443574059955406,0.016409329513132977,0.003309193136744875
independent-mesh hold-out,224,0.28,0.00014314484118572662,0.00014795079223970688,0.0005965357135807439,2.544565223951237e-16,2.739660043340592e-08,0.0,0.0,0.9839972815930916,0.9810585273218525,0.01825893841517213,0.016014724326253366,0.0006754642781146168
independent-mesh hold-out,225,0.32,0.00018685078165015228,0.00021468478161607696,0.0010008885532294038,1.3314383726441288e-16,1.912526887875197e-08,0.0,0.0,0.929479927627483,0.8723566109872526,0.12439484379840626,0.05809542944755192,0.015503540109541058
independent-mesh hold-out,226,0.36,4.5035805750727436e-05,4.896922365917667e-05,0.00026941267375579146,2.2044456394500667e-16,2.8146153539286533e-08,0.0,0.0,0.9466332453321615,0.9302438174228154,0.06858566350237454,0.05052783089894242,0.003979291867347793
independent-mesh hold-out,227,0.40,0.00010796910129295292,9.252458092126232e-05,0.0007545473332642162,1.6152009649531088e-16,2.5715368965288187e-08,0.0,0.0,0.9939248008858697,0.9365766227841079,0.0371707338403153,0.03173563147941658,0.0006612108101346674
independent-mesh hold-out,228,0.20,0.00012970899688843888,0.00016457934181341794,0.0005619811388312538,2.571828113437563e-16,2.8688566140233422e-08,0.0,0.0,0.9999068584177373,0.999888477944823,9.724916715958102e-05,8.227406575900965e-05,2.5220661427209867e-05
independent-mesh hold-out,229,0.24,0.00021836469453772236,0.00025092775064338937,0.0009342342236916912,1.6286366777278049e-16,2.368938502574078e-08,0.0,0.0,0.951376631306024,0.8776353231382595,0.12182937801877992,0.025031580945680133,0.024251392295338188
independent-mesh hold-out,230,0.28,9.273212644978201e-05,8.152837951317217e-05,0.00037402708242423966,2.466468898878452e-16,2.6278639599915708e-08,0.0,0.0,0.9767245906080532,0.9630547414769441,0.040730702276469646,0.01731983626425274,0.002162742834727733
independent-mesh hold-out,231,0.32,0.0001479717713874353,0.00015056237480512324,0.0008207677461847331,1.3323301418148127e-16,2.8561185055370073e-08,0.0,0.0,0.9978752718834748,0.9977017280156506,0.002298506574461073,0.002079644619086835,4.6813066758260006e-05
independent-mesh hold-out,232,0.36,0.00013104896603320702,0.00013449321697664017,0.0007822349630173733,1.9112613846235241e-16,2.319439223582359e-08,0.0,0.0,0.9857782801785602,0.9623986843713547,0.03414471932743198,0.0164816341814929,0.001260015822050045
independent-mesh hold-out,233,0.40,0.00016253863813585662,0.00017108919703435677,0.0013344546479863927,1.9630034467294805e-16,2.3111542502972484e-08,0.0,0.0,0.9292982011370015,0.7508890557384025,0.1738902939082113,0.14175086009789095,0.004498244935074273
independent-mesh hold-out,234,0.20,0.00021557813418493903,0.0002662919556403977,0.0009831051044384696,2.137856286013691e-16,2.8263504574663006e-08,0.0,0.0,0.9450806690362435,0.8768815106729931,0.11014279747017373,0.03744744558567785,0.030269611433535223
independent-mesh hold-out,235,0.24,0.00015306662204372175,0.00018563306831410637,0.0006623242157180769,1.8890540545336727e-16,2.8775599263770067e-08,0.0,0.0,0.9885641901725675,0.9860658151459587,0.011503385612313462,0.010338020029627686,0.0035406510921597383
independent-mesh hold-out,236,0.28,6.858842904625804e-05,8.397053959902175e-05,0.0003406377818626644,2.8511721053214826e-16,2.8097896461486556e-08,0.0,0.0,0.9671911770003436,0.9550883887049183,0.039056105753899825,0.03357489004505945,0.0050597464665257065
independent-mesh hold-out,237,0.32,0.0001024787913495048,0.00010392173380408443,0.0005353321204603806,1.3786355403225703e-16,3.1337395792199186e-08,0.0,0.0,0.9972543217731015,0.9962897723719122,0.003019700368651346,0.0029980573506560608,0.0004369123876143853
independent-mesh hold-out,238,0.36,4.42334151450194e-05,4.416410305145903e-05,0.00027224821878468834,2.1523920624309453e-16,2.6137558099869188e-08,0.0,0.0,0.972604073214028,0.968570908982304,0.029687008092689832,0.02738680198496429,0.0017585643396979167
independent-mesh hold-out,239,0.40,2.7547411865396547e-05,2.552758754429731e-05,0.0001924382595168004,1.880572724712314e-16,2.4514074625389287e-08,0.0,0.0,0.9038958567351346,0.8890381452923527,0.11046451738737871,0.09255193551500872,0.004063936741156691
independent-mesh hold-out,240,0.20,9.285789436132028e-05,8.577930120842228e-05,0.0003208943058908318,1.556604515461877e-16,2.3763899494700462e-08,0.0,0.0,0.9718211082665231,0.9508885397987865,0.04652531305175529,0.016829458899391962,0.013943029885017956
independent-mesh hold-out,241,0.24,0.00012302509737398116,0.0001394582461560172,0.0004897327355165625,1.1967448157348734e-16,2.7111591954705337e-08,0.0,0.0,0.9884934305808293,0.9871099622297334,0.011224146174233477,0.00995572400301365,0.003222458243550288
independent-mesh hold-out,242,0.28,6.595880656810821e-05,7.362659000346644e-05,0.00040018946049357953,1.9624376480227635e-16,2.308904213369214e-08,0.0,0.0,0.9943685255767793,0.9894386245940782,0.007818701436199785,0.0075805067302743565,0.0007995874342745231
independent-mesh hold-out,243,0.32,5.633495957802891e-05,4.725801281618792e-05,0.00025673520223891557,2.0459114157461974e-16,2.288482815311504e-08,0.0,0.0,0.989764034464628,0.9796930658223254,0.01633017965424023,0.012801086764600433,0.0014148451150852337
independent-mesh hold-out,244,0.36,9.14058218171066e-05,8.669157369337102e-05,0.0005337764355224313,1.6941784162910586e-16,2.4199290757043257e-08,0.0,0.0,0.9904738498049797,0.9896874699693196,0.009981903272423492,0.009210079761785159,0.0006507285606679181
independent-mesh hold-out,245,0.40,0.0001543027218817361,0.0001415083541902233,0.0009941998265737498,2.1246160152188184e-16,2.6427934502556108e-08,0.0,0.0,0.9705588519003816,0.8323805549812487,0.1279195295995022,0.06652507004375251,0.0028584931889565255
independent-mesh hold-out,246,0.20,0.00040857754558004276,0.0005407622171947894,0.0017931008292671707,1.3400536347690836e-16,2.1403180584778293e-08,0.0,0.0,0.9938845290843147,0.9918314886033613,0.007834214446104411,0.003936577784311609,0.0024914219383945554
independent-mesh hold-out,247,0.24,0.00016842650921298734,0.00021272164852174683,0.0008371240955395302,1.38255107979086e-16,2.853191946888676e-08,0.0,0.0,0.9748286680909389,0.9465105138998989,0.0429266079171365,0.02690274297806955,0.008793858304258372
independent-mesh hold-out,248,0.28,0.0003415788106017943,0.0004110464534999441,0.001567011903585309,1.6174310158772846e-16,2.5366585549648747e-08,0.0,0.0,0.9430021206522616,0.8994803114213521,0.09945917273472304,0.04283052152945192,0.014919159458603242
independent-mesh hold-out,249,0.32,0.00011049712156930502,0.00011568273188176585,0.0007610684734512061,1.4702046389655908e-16,2.8906153501062906e-08,0.0,0.0,0.9933559541839271,0.9738240042347986,0.02262346677090608,0.008515875422225948,0.0016820270170360494
independent-mesh hold-out,250,0.36,0.00011134603149756099,0.00011475366221184267,0.0006866187975698209,2.232340787904607e-16,2.3887836316396117e-08,0.0,0.0,0.9962130321574088,0.9879627861677795,0.011588341200050575,0.0039332137896959,0.00031879888975246557
independent-mesh hold-out,251,0.40,0.00013786338645411226,0.00014181386695062944,0.001542009292908314,8.354230368179867e-17,2.508400850939671e-08,0.0,0.0,0.9566339020638193,0.7248120812636853,0.23728921255621796,0.07574219755972064,0.005451598067659138
independent-mesh hold-out,252,0.20,0.0002528701358222272,0.0003202037647355128,0.0010437990881541313,1.4447974276218596e-16,3.0313681677907695e-08,0.0,0.0,0.9986298923239217,0.9982510397121372,0.0013687300272989366,0.0012244659253811798,0.0005307658828016856
independent-mesh hold-out,253,0.24,5.285412788525786e-05,5.7784777960014545e-05,0.00023519198897429573,1.8007524950165759e-16,2.257118675364069e-08,0.0,0.0,0.9987960726800124,0.9983979716570643,0.001923531540445546,0.0007535812920257581,0.00012844448711304046
independent-mesh hold-out,254,0.28,6.94388171133008e-05,7.277421370776724e-05,0.0002972610381509372,1.5978990742259324e-16,2.663986631677671e-08,0.0,0.0,0.9860695333286148,0.9668933164790309,0.03145276155449584,0.013773774970093083,0.0017977932076102543
independent-mesh hold-out,255,0.32,0.0001473799052828476,0.00016138989096361184,0.0006690878812554001,2.4985252047490817e-16,3.061119300545998e-08,0.0,0.0,0.8827035197050396,0.8208949346233653,0.17786691052308343,0.09973830018875884,0.018661317470727256
independent-mesh hold-out,256,0.36,8.554339772437801e-05,8.158503769365263e-05,0.0004680563509235355,1.0248515647139935e-16,2.63457259215345e-08,0.0,0.0,0.991593910484542,0.9805968812181852,0.018892939821472887,0.007851327994985864,0.0010528840621462493
independent-mesh hold-out,257,0.40,4.8197038776422245e-05,4.414548302358282e-05,0.0003078089871477026,1.5648802546833078e-16,2.7224975038538595e-08,0.0,0.0,0.9973617455273273,0.9950019829519879,0.0050010125963765575,0.0025739609573944104,6.312018469563896e-05
independent-mesh hold-out,258,0.20,8.555847264085856e-05,0.00011066183967403408,0.0004014933631775458,1.3351826921081188e-16,2.9686880682712312e-08,0.0,0.0,0.9983811164716255,0.9958957398585829,0.002839319746273728,0.0022899735079653367,0.0005963123559212787
independent-mesh hold-out,259,0.24,4.962460907602982e-05,6.0221035024611614e-05,0.0002659575903002941,1.9456705601165548e-16,3.0267911018757735e-08,0.0,0.0,0.9998530430654462,0.9991209200153566,0.0008835284729700019,0.0001246667905194313,1.7620004933132716e-05
independent-mesh hold-out,260,0.28,0.00018060091071162487,0.00022029662552137377,0.0009466374637012221,1.5370122952509963e-16,2.3968283355211208e-08,0.0,0.0,0.9999637516551921,0.9999399422298876,5.4096163524079956e-05,3.61883598501986e-05,5.933786497665253e-06
independent-mesh hold-out,261,0.32,9.960603437851833e-06,9.74734033598824e-06,4.7762341435205624e-05,1.725865881046038e-16,2.492027249739687e-08,0.0,0.0,0.9940642062353306,0.9921407809047493,0.007334987107140501,0.005705892447483228,0.000754473434076707
independent-mesh hold-out,262,0.36,0.0001705988049918482,0.00018018386210146115,0.0009991438486679004,1.5792577800945804e-16,2.6646649248293935e-08,0.0,0.0,0.9506599503767061,0.9281191745635855,0.06696366061745919,0.04956171080625894,0.00453168171869084
independent-mesh hold-out,263,0.40,6.613713221249037e-05,6.938944450245926e-05,0.0005339856001698797,1.6279815361968308e-16,2.5909357514603302e-08,0.0,0.0,0.9195997518521773,0.8708877071308394,0.12315994559472773,0.08243088216633636,0.004004000685652959
independent-mesh hold-out,264,0.20,0.00046338372733680194,0.0005320580429847918,0.002664816210904742,1.2318172031100686e-16,3.512387122003955e-08,0.0,0.0,0.98898819028314,0.9549157058668697,0.041023222888551904,0.007801155089655476,0.007377526926976987
independent-mesh hold-out,265,0.24,0.0003478456466311757,0.00039346940061579094,0.0014042341224653817,2.0966347254731901e-16,2.6872499241811182e-08,0.0,0.0,0.9671919596753511,0.9650437715863023,0.03441255269227801,0.02740550689280045,0.005907059726839166
independent-mesh hold-out,266,0.28,0.0002867535229390777,0.00033927650090864037,0.0013470550316017208,2.0682227568541204e-16,2.293558017358297e-08,0.0,0.0,0.9697688633293279,0.9462005157973864,0.053303770970903455,0.02272863680938101,0.007842081258418848
independent-mesh hold-out,267,0.32,0.00012741318428879011,0.00012699123708069467,0.0005646878257208487,1.6570052406677152e-16,2.2297057817366203e-08,0.0,0.0,0.9405260176689926,0.8367892301533036,0.13548176114919858,0.07991655330551418,0.007488201902711527
independent-mesh hold-out,268,0.36,3.320641834336065e-05,3.441267355019604e-05,0.0002257439917573675,1.9466990136096466e-16,3.1302913565884323e-08,0.0,0.0,0.9874811743060404,0.9547801759827623,0.033345032874369435,0.02306120208982495,0.0013286881380861835
independent-mesh hold-out,269,0.40,7.979669759216212e-05,8.370834585076971e-05,0.0006879105130746294,1.7686662387165117e-16,2.3293271055939034e-08,0.0,0.0,0.9861248257274746,0.9793755842575677,0.020079514261459885,0.013871776850767693,0.000570664467721158
independent-mesh hold-out,270,0.20,4.773933330653776e-05,5.761467455905638e-05,0.00018648377568104333,1.4000280060962532e-16,2.230778630278425e-08,0.0,0.0,0.9779104925233973,0.9760886063586887,0.023258089133617453,0.019274203381340553,0.0034563898652080934
independent-mesh hold-out,271,0.24,0.0001366563817715233,0.00017619236602809424,0.0006809046806263631,1.5149662264677804e-16,2.2952884396000082e-08,0.0,0.0,0.9927612036426181,0.9863982046629104,0.010604158373267619,0.008498981074972966,0.0017479661172765193
independent-mesh hold-out,272,0.28,5.472442813768735e-05,6.355470008674556e-05,0.0002871638517342855,1.745093879711854e-16,2.3542431025535487e-08,0.0,0.0,0.9604562882557327,0.8842453128235916,0.11220328454642604,0.028490178970288424,0.014636555604467565
independent-mesh hold-out,273,0.32,0.00020298718785353935,0.00023181458411095852,0.0012737857707405124,1.16092568934182e-16,3.018925877733385e-08,0.0,0.0,0.9557645641417987,0.8699277707042492,0.10021073028763658,0.06511648896321057,0.008860070243778408
independent-mesh hold-out,274,0.36,9.969390775059719e-05,8.571633953413105e-05,0.0005356494094872593,1.5733360671185748e-16,2.5506507142068687e-08,0.0,0.0,0.9874961395411167,0.9796305739682833,0.019525991851044505,0.012473863772170048,0.0009030847179524664
independent-mesh hold-out,275,0.40,0.00018858279858676013,0.0001850928971555408,0.0014183829779858832,1.969165665083987e-16,3.090389973922196e-08,0.0,0.0,0.9954200212502551,0.9891961034240541,0.01057540593241732,0.0046194147195790895,0.0002242252762516567
independent-mesh hold-out,276,0.20,0.00023789391853313397,0.0003148561588073094,0.0009157795534600129,1.2861923593533598e-16,3.378400875674368e-08,0.0,0.0,0.8969111469822906,0.8577325466441083,0.11847057337092809,0.10411096510510108,0.022907502508579525
independent-mesh hold-out,277,0.24,0.0001648619466073818,0.0002087728351589734,0.0006950159812082477,1.0572227410469748e-16,2.9842755773369e-08,0.0,0.0,0.8762969608333792,0.8718295241856118,0.11485502638975452,0.11029432368252011,0.026922023504973667
independent-mesh hold-out,278,0.28,0.00018700228986566966,0.0001806218740452537,0.0006844390084056798,1.9970127111370082e-16,3.264852227351006e-08,0.0,0.0,0.9393152043747813,0.8412532469159067,0.1255194055258603,0.07726290747218136,0.016767548115795155
independent-mesh hold-out,279,0.32,7.188776893985604e-05,7.316457039410388e-05,0.0003576760121225908,1.864407621683939e-16,2.8068103670661696e-08,0.0,0.0,0.9943094864145403,0.97385716052599,0.02525322863513641,0.006033436631221205,0.0005347918772456936
independent-mesh hold-out,280,0.36,7.543183231376529e-05,7.669633962765505e-05,0.00040628712814518426,1.3782860534886436e-16,2.6340845324361607e-08,0.0,0.0,0.9273868118726237,0.7630106290810836,0.20374674739164506,0.09525062152389258,0.010698510095500033
independent-mesh hold-out,281,0.40,0.00010892833992812533,0.00010693939061596034,0.0007625695464062324,1.4602485329201104e-16,2.2647247212722283e-08,0.0,0.0,0.9430859976339024,0.8072802313463062,0.1551256385930675,0.0905653081917236,0.004127030962631765
independent-mesh hold-out,282,0.20,0.00012839250476759877,0.00016845438213061644,0.0005464327053482915,2.0612273277542135e-16,2.514264029908759e-08,0.0,0.0,0.9829572790691248,0.9766571391219652,0.02154015227377732,0.0165009026202376,0.0023209343988813847
independent-mesh hold-out,283,0.24,5.45416440077501e-05,5.028917824674289e-05,0.00020650735466016797,1.6590354279450352e-16,2.2830492795484356e-08,0.0,0.0,0.978211148885991,0.9381491284999393,0.05976629007492709,0.013280681850711866,0.010597688807279574
independent-mesh hold-out,284,0.28,0.0004163103158793318,0.0005162887679008005,0.001913057744819765,1.5005271310329109e-16,2.3803706340606965e-08,0.0,0.0,0.8362287641005479,0.8042244885893596,0.19599038626758247,0.1346463620374633,0.029407665208733377
independent-mesh hold-out,285,0.32,5.1852291040631744e-05,5.090239931094685e-05,0.00021722074627221767,1.795482072541945e-16,1.9793943014792193e-08,0.0,0.0,0.9380112683431656,0.8792317565135873,0.08666454426290064,0.0802024308201564,0.015867237638148044
independent-mesh hold-out,286,0.36,0.00016782523435618948,0.00018349291807048923,0.0010691946393663414,1.9848273975839259e-16,2.977682202959436e-08,0.0,0.0,0.9539336671273295,0.9048147738685844,0.09065881593812329,0.0449559624454794,0.005486542168440352
independent-mesh hold-out,287,0.40,2.7668569507665893e-05,2.521337685624741e-05,0.00018751828981247956,1.632221460544834e-16,2.721840103187219e-08,0.0,0.0,0.9251677057232538,0.8776942683913893,0.11105440353226355,0.08255260165600417,0.0035848361741276113
independent-mesh hold-out,288,0.20,0.00019546102373311282,0.00020941023397914044,0.0007592597198423286,2.744632855748162e-16,2.578747101466574e-08,0.0,0.0,0.9698337518496492,0.9402150226493344,0.050873465894632916,0.024477125094400726,0.014610227393993694
independent-mesh hold-out,289,0.24,2.6213430749175787e-05,3.262837209113588e-05,0.00014238731387861798,1.9871645940763478e-16,2.4211637433192206e-08,0.0,0.0,0.9995166576554,0.998407731189182,0.0014360370071095706,0.0005316342727275685,0.00010770881000834022
independent-mesh hold-out,290,0.28,0.00025536012085777344,0.00029662987272931505,0.0011638321403167552,2.0983755047565788e-16,3.1908614030961987e-08,0.0,0.0,0.9613501485391187,0.9362478513215277,0.06337387160131147,0.029215357715982687,0.009644185869830254
independent-mesh hold-out,291,0.32,8.768031416897832e-05,8.808114214109074e-05,0.0004507852036112201,1.4899618076410054e-16,3.081830991090119e-08,0.0,0.0,0.9977957595101655,0.9965964738475792,0.0032719893290243944,0.0020912977867756826,0.00024393002809864866
independent-mesh hold-out,292,0.36,0.00010208731283555415,0.00010615817582149327,0.0006506505964278249,1.900259295119805e-16,2.5836011728196783e-08,0.0,0.0,0.9916021841064944,0.9801569233769735,0.02001090119962149,0.007652664044684255,0.0006006476688852708
independent-mesh hold-out,293,0.40,5.5181131785226014e-05,5.487386547272009e-05,0.0004705816753725964,1.3323327999794457e-16,2.072345000541285e-08,0.0,0.0,0.9999938768438242,0.9999801354594006,1.8773751149367574e-05,6.710038528329471e-06,4.971622428890558e-07
independent-mesh hold-out,294,0.20,0.000211026997074453,0.0002841498078431365,0.0009123535274774602,1.412124995335207e-16,2.4888662338211273e-08,0.0,0.0,0.9918243893611277,0.9890921575114655,0.009235307411980118,0.006308750539171872,0.003561975025092585
independent-mesh hold-out,295,0.24,9.584657656481188e-05,0.00010791276625852955,0.0004041846732460036,1.516201626606814e-16,2.3778848365294554e-08,0.0,0.0,0.9815677984077978,0.9751814779979204,0.02012272605969765,0.018891016863870683,0.004240591805853855
independent-mesh hold-out,296,0.28,0.00015929035239101996,0.00019220099088952013,0.0006830221460310083,2.065697554459296e-16,2.2806745225613716e-08,0.0,0.0,0.9009339021044989,0.8137303360215848,0.17478536404060166,0.08451144182029784,0.026218942222984046
independent-mesh hold-out,297,0.32,9.548587983090582e-05,8.888927874350925e-05,0.0004513423655903425,2.3140132963072113e-16,3.073972331436123e-08,0.0,0.0,0.9913239460993537,0.9093862157557219,0.089617409850983,0.008615289091311071,0.0011081736643921954
independent-mesh hold-out,298,0.36,0.00017893652441534338,0.00019352529962840138,0.0009952571313255974,1.2976995892414454e-16,2.683513985322287e-08,0.0,0.0,0.9228578711206983,0.812900677191228,0.1697134156011602,0.08547003270589677,0.009333939722850916
independent-mesh hold-out,299,0.40,8.148536161531812e-05,7.919284281821913e-05,0.0006921319633935828,1.9582903095483107e-16,2.653303960517791e-08,0.0,0.0,0.9784994416809665,0.9493801986129031,0.04890548933924801,0.02176937565339377,0.001457766879282827
independent-mesh hold-out,300,0.20,4.9690643952541525e-05,6.082426082340951e-05,0.00020812503485495532,1.73585919222161e-16,2.6551522275667338e-08,0.0,0.0,0.9989922906266371,0.9989629291185028,0.0012707328890434425,0.0006526585661502103,0.00012125544700350514
independent-mesh hold-out,301,0.24,7.278506540619876e-05,8.84391694516101e-05,0.0003459206365800464,1.9212662998220635e-16,2.9271362603078552e-08,0.0,0.0,0.9734871133583349,0.9196850519855643,0.07126572330421735,0.02283796429991669,0.012770995999285172
independent-mesh hold-out,302,0.28,7.997073103893548e-05,9.735837598004264e-05,0.0004343724909909931,1.3266154007428746e-16,3.295148120051926e-08,0.0,0.0,0.9967390020141539,0.996687011963018,0.003544962701379455,0.0026880274390620475,0.0003383164833088737
independent-mesh hold-out,303,0.32,7.609172226631911e-05,7.590057070056118e-05,0.0003581606305334118,1.3569331572623495e-16,2.3939170106983373e-08,0.0,0.0,0.9737543500110536,0.9703538317708421,0.027457240841170013,0.02535776280564363,0.0030446209120824166
independent-mesh hold-out,304,0.36,0.00016984212823324574,0.00015229819854656941,0.0009301742910595154,1.6349612006467804e-16,2.5673549156010377e-08,0.0,0.0,0.9941640733643766,0.9929148504349797,0.0068319036852610765,0.005684120532566533,0.00040811708236115343
independent-mesh hold-out,305,0.40,0.00024406497728372972,0.00025577834147966227,0.0017090985048311782,1.4879398733407883e-16,2.2402446851296667e-08,0.0,0.0,0.9141463067927025,0.7475970776417354,0.21772809596347986,0.11544711929124446,0.0057755336568274425
independent-mesh hold-out,306,0.20,0.00011959008782837326,0.00012024441385435459,0.0005165080629872438,1.9190576832470514e-16,3.4463188324825736e-08,0.0,0.0,0.9964015892670239,0.9923550450710198,0.005167043700449673,0.0036016621108731542,0.002474370041209216
independent-mesh hold-out,307,0.24,0.0004805061565446316,0.0005536496709231403,0.002044364205626627,1.3691705316061724e-16,2.7523425754012677e-08,0.0,0.0,0.9859138023310187,0.9846018879250384,0.013818979074673164,0.012522610377377855,0.0031135597575278383
independent-mesh hold-out,308,0.28,0.0003077082013517719,0.00033969615466824025,0.0014781055016389777,2.1160851999024102e-16,2.308349245735488e-08,0.0,0.0,0.951825505967881,0.9218778933005568,0.07696203224019177,0.03719389381989864,0.011915417499868724
independent-mesh hold-out,309,0.32,0.00017528586558706902,0.0001953387505798685,0.0010222555479357629,2.389653701117216e-16,2.3258923006303783e-08,0.0,0.0,0.9391398394682682,0.8472387244106201,0.1213806915715376,0.08126636024618256,0.01091742442623181
independent-mesh hold-out,310,0.36,0.00014091437249057556,0.00014197510161038793,0.0007489569990604519,2.5085408570009e-16,2.1203096271940112e-08,0.0,0.0,0.8762265162382018,0.815143671299829,0.18326672538994523,0.11329358494193541,0.011945790862227863
independent-mesh hold-out,311,0.40,0.00010361419859902834,9.499053732513734e-05,0.0007643338059087972,1.602925676980381e-16,2.1329560510411283e-08,0.0,0.0,0.956827103252891,0.9198558401914199,0.08062290923318419,0.04099065127920713,0.0018313709773024442
independent-mesh hold-out,312,0.20,0.0001222393496959002,0.00015827381911339168,0.0005002667836085156,1.4621746492603726e-16,3.056424809554655e-08,0.0,0.0,0.9273585267041001,0.8608343865242032,0.09761714683800221,0.0907896843567658,0.023501720795449918
independent-mesh hold-out,313,0.24,0.00010887895800997793,0.0001341902754058873,0.0005731209620268287,1.258511736952512e-16,2.7033191700552363e-08,0.0,0.0,0.9752796488476952,0.9445948947596324,0.05128015019927189,0.018601304799302214,0.010205876949146713
independent-mesh hold-out,314,0.28,7.437355442795969e-05,7.693991413234186e-05,0.0003144471275987767,2.0130323111403504e-16,2.731134986683995e-08,0.0,0.0,0.9853553321050381,0.9786406041975044,0.01765275419296788,0.015652718902958683,0.002691436655650654
independent-mesh hold-out,315,0.32,9.806140396249492e-05,0.00010759641197702181,0.0005044376939769733,1.806279353137838e-16,2.5068285944273886e-08,0.0,0.0,0.9442154503246161,0.8482359048696032,0.14805294252863352,0.04596545031992006,0.013451141380296938
independent-mesh hold-out,316,0.36,0.00013894601145649714,0.00014957625176893814,0.0007827172296729251,1.7349089965016452e-16,2.712651880842729e-08,0.0,0.0,0.9432155846821295,0.6982537658912124,0.1806320480561276,0.16906558002340688,0.008493989171193346
independent-mesh hold-out,317,0.40,0.00015091306497485123,0.00015885451561455747,0.0012001147858123275,1.791712170257844e-16,2.0251406671421707e-08,0.0,0.0,0.9991578027143644,0.997811056786848,0.001908979771788305,0.0010839201518153883,4.3505112979887155e-05
independent-mesh hold-out,318,0.20,8.031912811242537e-05,0.00010885559205218605,0.00033404475522507733,2.6890502545365115e-16,2.986988788633815e-08,0.0,0.0,0.9492721110877419,0.9374291090646665,0.05186313044900052,0.041897663389346015,0.019576232858900807
independent-mesh hold-out,319,0.24,0.00018182865848298256,0.00019148009911147947,0.0006908471922528613,1.5975806524739584e-16,2.8188168784521897e-08,0.0,0.0,0.956886921427225,0.8939682794933882,0.07541460209666001,0.061216295938824175,0.012581313580720425
independent-mesh hold-out,320,0.28,0.00015847544884342788,0.00014294269179559874,0.0006148494358239344,1.7512638018294832e-16,2.2752078434632338e-08,0.0,0.0,0.9535585791463376,0.848374139573981,0.1284106486194438,0.053288696402849216,0.016460861271086438
independent-mesh hold-out,321,0.32,0.00018002720718181693,0.00015928695023813183,0.0008536628497409372,1.3689162731437126e-16,3.0172991057991405e-08,0.0,0.0,0.961260980325841,0.9051221662609723,0.06388659115166655,0.06378114075220077,0.005991775903607613
independent-mesh hold-out,322,0.36,0.00019627597982532316,0.00019197529728157638,0.0010366634277350444,1.0335532746687877e-16,2.598412880118294e-08,0.0,0.0,0.8672814025810875,0.8664653248910943,0.13249249796990947,0.12492201351029134,0.00895599046068463
